x-axis,1,2,3
second,Volt,Volt,Volt
+30.47500E-03,+5.69849E-03,+10.25125636E+00,+3.74404518E+00
+30.50000E-03,+7.30653E-03,+10.25125636E+00,+3.74404518E+00
+30.52500E-03,+8.33668E-03,+10.25125636E+00,+3.74404518E+00
+30.55000E-03,+10.52261E-03,+10.25753777E+00,+3.74404518E+00
+30.57500E-03,+12.93467E-03,+10.25125636E+00,+3.74404518E+00
+30.60000E-03,+16.15075E-03,+10.25125636E+00,+3.74404518E+00
+30.62500E-03,+20.97487E-03,+10.25125636E+00,+3.74404518E+00
+30.65000E-03,+26.60302E-03,+10.25125636E+00,+3.74404518E+00
+30.67500E-03,+33.21106E-03,+10.40829154E+00,+3.74404518E+00
+30.70000E-03,+41.07538E-03,+10.35804028E+00,+3.85082910E+00
+30.72500E-03,+46.70352E-03,+10.30778903E+00,+3.74404518E+00
+30.75000E-03,+47.50754E-03,+10.44597998E+00,+3.74404518E+00
+30.77500E-03,+42.68342E-03,+10.45226139E+00,+3.74404518E+00
+30.80000E-03,+37.05528E-03,+10.34547747E+00,+3.74404518E+00
+30.82500E-03,+31.42714E-03,+10.45226139E+00,+3.59957282E+00
+30.85000E-03,+26.60302E-03,+10.25125636E+00,+3.74404518E+00
+30.87500E-03,+24.19095E-03,+10.45226139E+00,+3.74404518E+00
+30.90000E-03,+22.15578E-03,+10.45226139E+00,+3.74404518E+00
+30.92500E-03,+20.17085E-03,+10.30778903E+00,+3.74404518E+00
+30.95000E-03,+17.75879E-03,+10.45226139E+00,+3.73776378E+00
+30.97500E-03,+15.34673E-03,+10.45226139E+00,+3.74404518E+00
+31.00000E-03,+12.93467E-03,+10.45226139E+00,+3.74404518E+00
+31.02500E-03,+11.32663E-03,+10.59673375E+00,+3.74404518E+00
+31.05000E-03,+9.74372E-03,+10.45226139E+00,+3.54932156E+00
+31.07500E-03,+9.09045E-03,+10.45226139E+00,+3.74404518E+00
+31.10000E-03,+8.11055E-03,+10.45226139E+00,+3.74404518E+00
+31.12500E-03,+7.53266E-03,+10.45226139E+00,+3.74404518E+00
+31.15000E-03,+6.50251E-03,+10.45226139E+00,+3.74404518E+00
+31.17500E-03,+5.69849E-03,+10.45226139E+00,+3.74404518E+00
+31.20000E-03,+4.89447E-03,+10.45226139E+00,+3.74404518E+00
+31.22500E-03,+4.09045E-03,+10.45226139E+00,+3.74404518E+00
+31.25000E-03,+4.09045E-03,+10.45854280E+00,+3.54932156E+00
+31.27500E-03,+3.91457E-03,+10.60929657E+00,+3.74404518E+00
+31.30000E-03,+3.28643E-03,+10.65326642E+00,+3.74404518E+00
+31.32500E-03,+2.48241E-03,+10.50879405E+00,+3.74404518E+00
+31.35000E-03,+2.48241E-03,+10.64698501E+00,+3.74404518E+00
+31.37500E-03,+2.48241E-03,+10.65326642E+00,+3.74404518E+00
+31.40000E-03,+2.48241E-03,+10.45226139E+00,+3.74404518E+00
+31.42500E-03,+1.67839E-03,+10.65326642E+00,+3.59957282E+00
+31.45000E-03,+1.67839E-03,+10.45226139E+00,+3.74404518E+00
+31.47500E-03,+1.67839E-03,+10.65326642E+00,+3.74404518E+00
+31.50000E-03,+874.37E-06,+10.65326642E+00,+3.74404518E+00
+31.52500E-03,+1.10050E-03,+10.65326642E+00,+3.74404518E+00
+31.55000E-03,+1.67839E-03,+10.45854280E+00,+3.74404518E+00
+31.57500E-03,+1.05025E-03,+10.65326642E+00,+3.74404518E+00
+31.60000E-03,+874.37E-06,+10.64070360E+00,+3.74404518E+00
+31.62500E-03,+874.37E-06,+10.65326642E+00,+3.74404518E+00
+31.65000E-03,+874.37E-06,+10.65326642E+00,+3.74404518E+00
+31.67500E-03,+1.05025E-03,+10.65326642E+00,+3.70007533E+00
+31.70000E-03,+874.37E-06,+10.65326642E+00,+3.74404518E+00
+31.72500E-03,+874.37E-06,+10.65326642E+00,+3.68751252E+00
+31.75000E-03,+874.37E-06,+10.45854280E+00,+3.74404518E+00
+31.77500E-03,+1.05025E-03,+10.65326642E+00,+3.74404518E+00
+31.80000E-03,+1.67839E-03,+10.65326642E+00,+3.74404518E+00
+31.82500E-03,+1.45226E-03,+10.65326642E+00,+3.68751252E+00
+31.85000E-03,+899.50E-06,+10.65326642E+00,+3.74404518E+00
+31.87500E-03,+1.67839E-03,+10.81030159E+00,+3.74404518E+00
+31.90000E-03,+1.67839E-03,+10.74748752E+00,+3.63726126E+00
+31.92500E-03,+1.67839E-03,+10.65326642E+00,+3.74404518E+00
+31.95000E-03,+1.67839E-03,+10.85427144E+00,+3.74404518E+00
+31.97500E-03,+1.67839E-03,+10.85427144E+00,+3.74404518E+00
+32.00000E-03,+1.67839E-03,+10.65326642E+00,+3.74404518E+00
+32.02500E-03,+874.37E-06,+10.65326642E+00,+3.74404518E+00
+32.05000E-03,+874.37E-06,+10.84799003E+00,+3.74404518E+00
+32.07500E-03,+874.37E-06,+10.81030159E+00,+3.74404518E+00
+32.10000E-03,+874.37E-06,+10.85427144E+00,+3.74404518E+00
+32.12500E-03,+874.37E-06,+10.85427144E+00,+3.74404518E+00
+32.15000E-03,+874.37E-06,+10.65954782E+00,+3.74404518E+00
+32.17500E-03,+246.23E-06,+10.85427144E+00,+3.74404518E+00
+32.20000E-03,+447.24E-06,+10.85427144E+00,+3.74404518E+00
+32.22500E-03,+874.37E-06,+10.79773878E+00,+3.74404518E+00
+32.25000E-03,+874.37E-06,+10.85427144E+00,+3.74404518E+00
+32.27500E-03,+874.37E-06,+10.85427144E+00,+3.74404518E+00
+32.30000E-03,+447.24E-06,+10.76005034E+00,+3.74404518E+00
+32.32500E-03,+648.24E-06,+10.99874380E+00,+3.74404518E+00
+32.35000E-03,+874.37E-06,+10.85427144E+00,+3.74404518E+00
+32.37500E-03,+874.37E-06,+10.85427144E+00,+3.74404518E+00
+32.40000E-03,+497.49E-06,+10.96105536E+00,+3.74404518E+00
+32.42500E-03,+296.48E-06,+10.85427144E+00,+3.74404518E+00
+32.45000E-03,+849.25E-06,+10.85427144E+00,+3.74404518E+00
+32.47500E-03,+698.49E-06,+11.01130662E+00,+3.70007533E+00
+32.50000E-03,+447.24E-06,+10.96105536E+00,+3.74404518E+00
+32.52500E-03,+874.37E-06,+10.99874380E+00,+3.74404518E+00
+32.55000E-03,+874.37E-06,+10.85427144E+00,+3.74404518E+00
+32.57500E-03,+874.37E-06,+10.89824129E+00,+3.74404518E+00
+32.60000E-03,+874.37E-06,+10.94849255E+00,+3.74404518E+00
+32.62500E-03,+874.37E-06,+10.85427144E+00,+3.74404518E+00
+32.65000E-03,+874.37E-06,+10.86055285E+00,+3.74404518E+00
+32.67500E-03,+874.37E-06,+10.89824129E+00,+3.74404518E+00
+32.70000E-03,+1.67839E-03,+10.94849255E+00,+3.74404518E+00
+32.72500E-03,+1.45226E-03,+11.05527647E+00,+3.74404518E+00
+32.75000E-03,+1.67839E-03,+11.04899506E+00,+3.74404518E+00
+32.77500E-03,+1.67839E-03,+11.01130662E+00,+3.74404518E+00
+32.80000E-03,+2.10553E-03,+11.05527647E+00,+3.74404518E+00
+32.82500E-03,+2.48241E-03,+10.99874380E+00,+3.74404518E+00
+32.85000E-03,+3.26131E-03,+11.05527647E+00,+3.74404518E+00
+32.87500E-03,+3.91457E-03,+11.05527647E+00,+3.74404518E+00
+32.90000E-03,+4.09045E-03,+11.05527647E+00,+3.74404518E+00
+32.92500E-03,+4.89447E-03,+11.05527647E+00,+3.74404518E+00
+32.95000E-03,+5.72362E-03,+11.05527647E+00,+3.74404518E+00
+32.97500E-03,+7.48241E-03,+11.05527647E+00,+3.74404518E+00
+33.00000E-03,+9.71859E-03,+10.94849255E+00,+3.74404518E+00
+33.02500E-03,+11.32663E-03,+11.05527647E+00,+3.74404518E+00
+33.05000E-03,+14.54271E-03,+10.86055285E+00,+3.74404518E+00
+33.07500E-03,+17.13065E-03,+11.05527647E+00,+3.74404518E+00
+33.10000E-03,+20.17085E-03,+10.96105536E+00,+3.64982408E+00
+33.12500E-03,+21.77889E-03,+11.19974883E+00,+3.74404518E+00
+33.15000E-03,+21.77889E-03,+11.25000009E+00,+3.74404518E+00
+33.17500E-03,+19.54271E-03,+11.05527647E+00,+3.74404518E+00
+33.20000E-03,+17.33166E-03,+11.05527647E+00,+3.74404518E+00
+33.22500E-03,+15.34673E-03,+11.05527647E+00,+3.59957282E+00
+33.25000E-03,+13.73869E-03,+11.06155788E+00,+3.74404518E+00
+33.27500E-03,+12.13065E-03,+11.05527647E+00,+3.74404518E+00
+33.30000E-03,+11.32663E-03,+11.05527647E+00,+3.74404518E+00
+33.32500E-03,+10.29648E-03,+11.11180913E+00,+3.74404518E+00
+33.35000E-03,+8.91457E-03,+11.25628150E+00,+3.74404518E+00
+33.37500E-03,+7.30653E-03,+11.05527647E+00,+3.74404518E+00
+33.40000E-03,+6.87940E-03,+11.05527647E+00,+3.74404518E+00
+33.42500E-03,+5.92462E-03,+11.11180913E+00,+3.54304016E+00
+33.45000E-03,+4.89447E-03,+11.05527647E+00,+3.74404518E+00
+33.47500E-03,+4.89447E-03,+11.25628150E+00,+3.74404518E+00
+33.50000E-03,+4.09045E-03,+11.16206039E+00,+3.74404518E+00
+33.52500E-03,+3.86432E-03,+11.25628150E+00,+3.74404518E+00
+33.55000E-03,+3.28643E-03,+11.25000009E+00,+3.74404518E+00
+33.57500E-03,+2.65829E-03,+11.09924632E+00,+3.74404518E+00
+33.60000E-03,+2.48241E-03,+11.16206039E+00,+3.74404518E+00
+33.62500E-03,+2.48241E-03,+11.25628150E+00,+3.59957282E+00
+33.65000E-03,+1.67839E-03,+11.25000009E+00,+3.73776378E+00
+33.67500E-03,+1.67839E-03,+11.25628150E+00,+3.74404518E+00
+33.70000E-03,+1.67839E-03,+11.25628150E+00,+3.74404518E+00
+33.72500E-03,+1.67839E-03,+11.25628150E+00,+3.68751252E+00
+33.75000E-03,+1.67839E-03,+11.25628150E+00,+3.74404518E+00
+33.77500E-03,+1.67839E-03,+11.30025134E+00,+3.74404518E+00
+33.80000E-03,+1.25126E-03,+11.35050260E+00,+3.74404518E+00
+33.82500E-03,+1.45226E-03,+11.25628150E+00,+3.74404518E+00
+33.85000E-03,+1.67839E-03,+11.25000009E+00,+3.74404518E+00
+33.87500E-03,+1.50251E-03,+11.25628150E+00,+3.74404518E+00
+33.90000E-03,+1.25126E-03,+11.25628150E+00,+3.74404518E+00
+33.92500E-03,+1.67839E-03,+11.31281416E+00,+3.74404518E+00
+33.95000E-03,+1.67839E-03,+11.45728652E+00,+3.74404518E+00
+33.97500E-03,+1.67839E-03,+11.41331667E+00,+3.74404518E+00
+34.00000E-03,+2.05528E-03,+11.25628150E+00,+3.74404518E+00
+34.02500E-03,+2.83417E-03,+11.40075386E+00,+3.74404518E+00
+34.05000E-03,+2.50754E-03,+11.45100511E+00,+3.74404518E+00
+34.07500E-03,+3.28643E-03,+11.30025134E+00,+3.74404518E+00
+34.10000E-03,+4.09045E-03,+11.45728652E+00,+3.74404518E+00
+34.12500E-03,+4.89447E-03,+11.40075386E+00,+3.74404518E+00
+34.15000E-03,+5.69849E-03,+11.45728652E+00,+3.74404518E+00
+34.17500E-03,+7.30653E-03,+11.30025134E+00,+3.74404518E+00
+34.20000E-03,+8.91457E-03,+11.36306542E+00,+3.64982408E+00
+34.22500E-03,+11.55276E-03,+11.45728652E+00,+3.74404518E+00
+34.25000E-03,+14.54271E-03,+11.45728652E+00,+3.73776378E+00
+34.27500E-03,+18.73869E-03,+11.45728652E+00,+3.74404518E+00
+34.30000E-03,+23.38693E-03,+11.45728652E+00,+3.74404518E+00
+34.32500E-03,+26.60302E-03,+11.45728652E+00,+3.74404518E+00
+34.35000E-03,+28.21106E-03,+11.45728652E+00,+3.74404518E+00
+34.37500E-03,+26.60302E-03,+11.45728652E+00,+3.74404518E+00
+34.40000E-03,+24.19095E-03,+11.36306542E+00,+3.74404518E+00
+34.42500E-03,+20.97487E-03,+11.45728652E+00,+3.80057785E+00
+34.45000E-03,+18.56281E-03,+11.46356793E+00,+3.74404518E+00
+34.47500E-03,+16.15075E-03,+11.61432170E+00,+3.74404518E+00
+34.50000E-03,+14.96985E-03,+11.45728652E+00,+3.74404518E+00
+34.52500E-03,+13.73869E-03,+11.60175888E+00,+3.74404518E+00
+34.55000E-03,+12.13065E-03,+11.45728652E+00,+3.74404518E+00
+34.57500E-03,+10.34673E-03,+11.45728652E+00,+3.74404518E+00
+34.60000E-03,+9.71859E-03,+11.56407044E+00,+3.74404518E+00
+34.62500E-03,+8.11055E-03,+11.65829155E+00,+3.74404518E+00
+34.65000E-03,+7.28141E-03,+11.45728652E+00,+3.73776378E+00
+34.67500E-03,+6.32663E-03,+11.45728652E+00,+3.74404518E+00
+34.70000E-03,+5.69849E-03,+11.55150763E+00,+3.74404518E+00
+34.72500E-03,+5.12060E-03,+11.45728652E+00,+3.68751252E+00
+34.75000E-03,+4.86935E-03,+11.45728652E+00,+3.74404518E+00
+34.77500E-03,+4.09045E-03,+11.45728652E+00,+3.74404518E+00
+34.80000E-03,+3.28643E-03,+11.65829155E+00,+3.74404518E+00
+34.82500E-03,+3.28643E-03,+11.65829155E+00,+3.68751252E+00
+34.85000E-03,+3.26131E-03,+11.65829155E+00,+3.74404518E+00
+34.87500E-03,+2.48241E-03,+11.65829155E+00,+3.74404518E+00
+34.90000E-03,+1.67839E-03,+11.65829155E+00,+3.54304016E+00
+34.92500E-03,+1.67839E-03,+11.65829155E+00,+3.74404518E+00
+34.95000E-03,+1.67839E-03,+11.46356793E+00,+3.74404518E+00
+34.97500E-03,+1.67839E-03,+11.65829155E+00,+3.74404518E+00
+35.00000E-03,+1.25126E-03,+11.65829155E+00,+3.74404518E+00
+35.02500E-03,+874.37E-06,+11.65829155E+00,+3.74404518E+00
+35.05000E-03,+874.37E-06,+11.65201014E+00,+3.74404518E+00
+35.07500E-03,+874.37E-06,+11.81532673E+00,+3.74404518E+00
+35.10000E-03,+874.37E-06,+11.65829155E+00,+3.74404518E+00
+35.12500E-03,+874.37E-06,+11.65829155E+00,+3.74404518E+00
+35.15000E-03,+899.50E-06,+11.85301517E+00,+3.54932156E+00
+35.17500E-03,+874.37E-06,+11.65829155E+00,+3.74404518E+00
+35.20000E-03,+874.37E-06,+11.65829155E+00,+3.74404518E+00
+35.22500E-03,+296.48E-06,+11.65829155E+00,+3.74404518E+00
+35.25000E-03,+874.37E-06,+11.85301517E+00,+3.74404518E+00
+35.27500E-03,+874.37E-06,+11.65829155E+00,+3.74404518E+00
+35.30000E-03,+874.37E-06,+11.65829155E+00,+3.74404518E+00
+35.32500E-03,+874.37E-06,+11.80276391E+00,+3.74404518E+00
+35.35000E-03,+874.37E-06,+11.65829155E+00,+3.74404518E+00
+35.37500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+35.40000E-03,+874.37E-06,+11.76507547E+00,+3.74404518E+00
+35.42500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+35.45000E-03,+874.37E-06,+11.65829155E+00,+3.74404518E+00
+35.47500E-03,+1.05025E-03,+11.70226140E+00,+3.74404518E+00
+35.50000E-03,+1.30151E-03,+11.85929658E+00,+3.73148237E+00
+35.52500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+35.55000E-03,+874.37E-06,+11.85929658E+00,+3.93876880E+00
+35.57500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+35.60000E-03,+1.25126E-03,+11.75251265E+00,+3.74404518E+00
+35.62500E-03,+874.37E-06,+11.71482421E+00,+3.68751252E+00
+35.65000E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+35.67500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+35.70000E-03,+1.25126E-03,+11.85929658E+00,+3.74404518E+00
+35.72500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+35.75000E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+35.77500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+35.80000E-03,+447.24E-06,+11.96608050E+00,+3.85082910E+00
+35.82500E-03,+648.24E-06,+11.85929658E+00,+3.74404518E+00
+35.85000E-03,+849.25E-06,+11.85929658E+00,+3.74404518E+00
+35.87500E-03,+246.23E-06,+11.85929658E+00,+3.74404518E+00
+35.90000E-03,+447.24E-06,+11.85929658E+00,+3.74404518E+00
+35.92500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+35.95000E-03,+874.37E-06,+11.85929658E+00,+3.54932156E+00
+35.97500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+36.00000E-03,+497.49E-06,+11.95351768E+00,+3.74404518E+00
+36.02500E-03,+874.37E-06,+12.06030160E+00,+3.74404518E+00
+36.05000E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+36.07500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+36.10000E-03,+874.37E-06,+11.96608050E+00,+3.74404518E+00
+36.12500E-03,+874.37E-06,+11.85929658E+00,+3.74404518E+00
+36.15000E-03,+1.65327E-03,+11.85929658E+00,+3.74404518E+00
+36.17500E-03,+1.67839E-03,+12.01633175E+00,+3.74404518E+00
+36.20000E-03,+1.67839E-03,+12.06030160E+00,+3.74404518E+00
+36.22500E-03,+1.67839E-03,+12.06030160E+00,+3.74404518E+00
+36.25000E-03,+1.65327E-03,+11.85929658E+00,+3.74404518E+00
+36.27500E-03,+1.67839E-03,+11.90326642E+00,+3.74404518E+00
+36.30000E-03,+2.48241E-03,+12.06030160E+00,+3.74404518E+00
+36.32500E-03,+2.70854E-03,+11.91582924E+00,+3.59957282E+00
+36.35000E-03,+3.26131E-03,+12.06030160E+00,+3.74404518E+00
+36.37500E-03,+3.28643E-03,+12.06030160E+00,+3.74404518E+00
+36.40000E-03,+4.09045E-03,+11.96608050E+00,+3.74404518E+00
+36.42500E-03,+4.31658E-03,+12.00376894E+00,+3.74404518E+00
+36.45000E-03,+4.89447E-03,+11.86557798E+00,+3.74404518E+00
+36.47500E-03,+5.87437E-03,+12.06030160E+00,+3.74404518E+00
+36.50000E-03,+6.87940E-03,+12.06030160E+00,+3.74404518E+00
+36.52500E-03,+8.11055E-03,+12.06030160E+00,+3.74404518E+00
+36.55000E-03,+9.71859E-03,+12.06030160E+00,+3.74404518E+00
+36.57500E-03,+10.69849E-03,+12.06030160E+00,+3.74404518E+00
+36.60000E-03,+11.70352E-03,+12.06030160E+00,+3.74404518E+00
+36.62500E-03,+12.93467E-03,+11.91582924E+00,+3.74404518E+00
+36.65000E-03,+12.93467E-03,+11.86557798E+00,+3.74404518E+00
+36.67500E-03,+13.11055E-03,+12.06030160E+00,+3.74404518E+00
+36.70000E-03,+12.93467E-03,+12.06030160E+00,+3.74404518E+00
+36.72500E-03,+12.93467E-03,+12.11683427E+00,+3.74404518E+00
+36.75000E-03,+12.93467E-03,+12.06030160E+00,+3.74404518E+00
+36.77500E-03,+12.30653E-03,+12.06030160E+00,+3.74404518E+00
+36.80000E-03,+12.55779E-03,+12.06030160E+00,+3.74404518E+00
+36.82500E-03,+12.70854E-03,+12.06030160E+00,+3.74404518E+00
+36.85000E-03,+13.73869E-03,+12.06030160E+00,+3.74404518E+00
+36.87500E-03,+14.36683E-03,+12.06030160E+00,+3.74404518E+00
+36.90000E-03,+14.54271E-03,+12.06030160E+00,+3.83826629E+00
+36.92500E-03,+15.92462E-03,+12.20477396E+00,+3.74404518E+00
+36.95000E-03,+16.15075E-03,+11.87185939E+00,+3.74404518E+00
+36.97500E-03,+16.15075E-03,+12.10427145E+00,+3.74404518E+00
+37.00000E-03,+15.34673E-03,+12.06030160E+00,+3.74404518E+00
+37.02500E-03,+15.34673E-03,+12.06030160E+00,+3.74404518E+00
+37.05000E-03,+14.51759E-03,+12.06658301E+00,+3.73776378E+00
+37.07500E-03,+12.93467E-03,+12.06030160E+00,+3.74404518E+00
+37.10000E-03,+11.75377E-03,+12.06030160E+00,+3.74404518E+00
+37.12500E-03,+10.74874E-03,+12.06030160E+00,+3.74404518E+00
+37.15000E-03,+9.71859E-03,+12.06030160E+00,+3.74404518E+00
+37.17500E-03,+9.54271E-03,+12.06030160E+00,+3.74404518E+00
+37.20000E-03,+8.48744E-03,+12.06030160E+00,+3.74404518E+00
+37.22500E-03,+7.30653E-03,+12.20477396E+00,+3.74404518E+00
+37.25000E-03,+8.08543E-03,+12.06030160E+00,+3.73776378E+00
+37.27500E-03,+7.30653E-03,+12.26130663E+00,+3.74404518E+00
+37.30000E-03,+6.92965E-03,+12.06030160E+00,+3.74404518E+00
+37.32500E-03,+6.50251E-03,+12.20477396E+00,+3.74404518E+00
+37.35000E-03,+6.50251E-03,+12.06030160E+00,+3.74404518E+00
+37.37500E-03,+5.69849E-03,+12.26130663E+00,+3.74404518E+00
+37.40000E-03,+5.27136E-03,+12.26130663E+00,+3.74404518E+00
+37.42500E-03,+4.89447E-03,+12.11683427E+00,+3.74404518E+00
+37.45000E-03,+4.86935E-03,+12.06030160E+00,+3.74404518E+00
+37.47500E-03,+4.09045E-03,+12.26130663E+00,+3.74404518E+00
+37.50000E-03,+3.71357E-03,+12.26130663E+00,+3.74404518E+00
+37.52500E-03,+3.28643E-03,+12.26130663E+00,+3.68751252E+00
+37.55000E-03,+3.28643E-03,+12.06030160E+00,+3.54932156E+00
+37.57500E-03,+3.28643E-03,+12.21733678E+00,+3.58701001E+00
+37.60000E-03,+3.28643E-03,+12.16708552E+00,+3.74404518E+00
+37.62500E-03,+2.48241E-03,+12.26130663E+00,+3.59957282E+00
+37.65000E-03,+2.48241E-03,+12.26130663E+00,+3.74404518E+00
+37.67500E-03,+2.65829E-03,+12.21733678E+00,+3.74404518E+00
+37.70000E-03,+2.48241E-03,+12.15452271E+00,+3.63726126E+00
+37.72500E-03,+2.70854E-03,+12.26130663E+00,+3.68751252E+00
+37.75000E-03,+2.48241E-03,+12.06658301E+00,+3.73776378E+00
+37.77500E-03,+2.30653E-03,+12.26130663E+00,+3.74404518E+00
+37.80000E-03,+2.48241E-03,+12.26130663E+00,+3.74404518E+00
+37.82500E-03,+1.90452E-03,+12.26130663E+00,+3.74404518E+00
+37.85000E-03,+1.70352E-03,+12.26130663E+00,+3.74404518E+00
+37.87500E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+37.90000E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+37.92500E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+37.95000E-03,+1.65327E-03,+12.26130663E+00,+3.74404518E+00
+37.97500E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+38.00000E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+38.02500E-03,+1.67839E-03,+12.20477396E+00,+3.74404518E+00
+38.05000E-03,+899.50E-06,+12.45603025E+00,+3.74404518E+00
+38.07500E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+38.10000E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+38.12500E-03,+1.45226E-03,+12.26130663E+00,+3.68751252E+00
+38.15000E-03,+899.50E-06,+12.26130663E+00,+3.74404518E+00
+38.17500E-03,+1.05025E-03,+12.41834181E+00,+3.74404518E+00
+38.20000E-03,+1.25126E-03,+12.26130663E+00,+3.74404518E+00
+38.22500E-03,+1.45226E-03,+12.11683427E+00,+3.59957282E+00
+38.25000E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+38.27500E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+38.30000E-03,+1.30151E-03,+12.36809055E+00,+3.74404518E+00
+38.32500E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+38.35000E-03,+1.67839E-03,+12.26758804E+00,+3.74404518E+00
+38.37500E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+38.40000E-03,+1.67839E-03,+12.26130663E+00,+3.74404518E+00
+38.42500E-03,+1.67839E-03,+12.26130663E+00,+3.88851755E+00
+38.45000E-03,+899.50E-06,+12.26130663E+00,+3.74404518E+00
+38.47500E-03,+2.30653E-03,+12.26130663E+00,+3.74404518E+00
+38.50000E-03,+1.67839E-03,+12.26130663E+00,+3.63726126E+00
+38.52500E-03,+2.25628E-03,+12.26130663E+00,+3.74404518E+00
+38.55000E-03,+2.48241E-03,+12.26130663E+00,+3.74404518E+00
+38.57500E-03,+2.48241E-03,+12.26130663E+00,+3.58701001E+00
+38.60000E-03,+2.48241E-03,+12.26130663E+00,+3.74404518E+00
+38.62500E-03,+2.70854E-03,+12.26130663E+00,+3.74404518E+00
+38.65000E-03,+2.48241E-03,+12.45603025E+00,+3.74404518E+00
+38.67500E-03,+3.28643E-03,+12.26130663E+00,+3.74404518E+00
+38.70000E-03,+2.90955E-03,+12.46231166E+00,+3.74404518E+00
+38.72500E-03,+3.28643E-03,+12.40577899E+00,+3.74404518E+00
+38.75000E-03,+3.28643E-03,+12.26130663E+00,+3.74404518E+00
+38.77500E-03,+4.09045E-03,+12.41834181E+00,+3.74404518E+00
+38.80000E-03,+3.66332E-03,+12.26130663E+00,+3.74404518E+00
+38.82500E-03,+4.09045E-03,+12.26130663E+00,+3.59957282E+00
+38.85000E-03,+4.09045E-03,+12.46231166E+00,+3.74404518E+00
+38.87500E-03,+4.89447E-03,+12.46231166E+00,+3.74404518E+00
+38.90000E-03,+5.27136E-03,+12.46231166E+00,+3.74404518E+00
+38.92500E-03,+5.69849E-03,+12.46231166E+00,+3.74404518E+00
+38.95000E-03,+5.69849E-03,+12.26130663E+00,+3.74404518E+00
+38.97500E-03,+6.32663E-03,+12.30527648E+00,+3.74404518E+00
+39.00000E-03,+7.30653E-03,+12.26130663E+00,+3.74404518E+00
+39.02500E-03,+8.11055E-03,+12.46231166E+00,+3.74404518E+00
+39.05000E-03,+8.91457E-03,+12.45603025E+00,+3.74404518E+00
+39.07500E-03,+8.91457E-03,+12.41834181E+00,+3.74404518E+00
+39.10000E-03,+10.52261E-03,+12.35552773E+00,+3.74404518E+00
+39.12500E-03,+10.74874E-03,+12.46231166E+00,+3.74404518E+00
+39.15000E-03,+12.13065E-03,+12.26758804E+00,+3.74404518E+00
+39.17500E-03,+12.93467E-03,+12.46231166E+00,+3.74404518E+00
+39.20000E-03,+13.73869E-03,+12.36809055E+00,+3.74404518E+00
+39.22500E-03,+14.54271E-03,+12.40577899E+00,+3.74404518E+00
+39.25000E-03,+15.37186E-03,+12.26758804E+00,+3.74404518E+00
+39.27500E-03,+16.15075E-03,+12.46231166E+00,+3.74404518E+00
+39.30000E-03,+16.15075E-03,+12.46231166E+00,+3.74404518E+00
+39.32500E-03,+16.72864E-03,+12.40577899E+00,+3.74404518E+00
+39.35000E-03,+16.95477E-03,+12.46231166E+00,+3.74404518E+00
+39.37500E-03,+16.32663E-03,+12.41834181E+00,+3.74404518E+00
+39.40000E-03,+16.57789E-03,+12.26130663E+00,+3.74404518E+00
+39.42500E-03,+16.15075E-03,+12.46231166E+00,+3.74404518E+00
+39.45000E-03,+16.15075E-03,+12.46231166E+00,+3.74404518E+00
+39.47500E-03,+15.97487E-03,+12.46231166E+00,+3.58701001E+00
+39.50000E-03,+16.15075E-03,+12.46231166E+00,+3.74404518E+00
+39.52500E-03,+16.15075E-03,+12.40577899E+00,+3.74404518E+00
+39.55000E-03,+16.15075E-03,+12.46231166E+00,+3.74404518E+00
+39.57500E-03,+16.77889E-03,+12.26130663E+00,+3.74404518E+00
+39.60000E-03,+16.95477E-03,+12.46231166E+00,+3.74404518E+00
+39.62500E-03,+17.75879E-03,+12.40577899E+00,+3.59957282E+00
+39.65000E-03,+18.56281E-03,+12.46231166E+00,+3.74404518E+00
+39.67500E-03,+18.56281E-03,+12.46231166E+00,+3.74404518E+00
