#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
1.9120000000e+09, 2.7732661366e-01, 5.2442342043e-01, -4.5354374191e+00, -1.8741120131e+02, -5.0000000000e+01, 1.7513735899e+09
1.9200000000e+09, 5.0582277775e-01, -3.2004469633e-01, -4.4577102198e+00, -1.8905969146e+02, -5.0000000000e+01, 1.7513735899e+09
1.9280000000e+09, -3.6196631193e-01, -4.7239273787e-01, -4.5078269856e+00, -1.9072016963e+02, -5.0000000000e+01, 1.7513735899e+09
1.9360000000e+09, -4.3642872572e-01, 3.9448490739e-01, -4.6081298854e+00, -1.9237211369e+02, -5.0000000000e+01, 1.7513735899e+09
1.9440000000e+09, 4.2864629626e-01, 4.0712520480e-01, -4.5656701122e+00, -1.9401909064e+02, -5.0000000000e+01, 1.7513735899e+09
1.9520000000e+09, 3.7884742022e-01, -4.5912495256e-01, -4.5060299687e+00, -1.9565965096e+02, -5.0000000000e+01, 1.7513735899e+09
1.9600000000e+09, -4.8876288533e-01, -3.3587601781e-01, -4.5382533807e+00, -1.9731825612e+02, -5.0000000000e+01, 1.7513735899e+09
1.9680000000e+09, -2.8786543012e-01, 5.1122117043e-01, -4.6317198596e+00, -1.9897829314e+02, -5.0000000000e+01, 1.7513735899e+09
1.9760000000e+09, 5.3053051233e-01, 2.5149387121e-01, -4.6254386015e+00, -2.0061926323e+02, -5.0000000000e+01, 1.7513735899e+09
1.9840000000e+09, 2.1075464785e-01, -5.5536270142e-01, -4.5241572255e+00, -2.0227002478e+02, -5.0000000000e+01, 1.7513735899e+09
1.9920000000e+09, -5.6559652090e-01, -1.5720503032e-01, -4.6266853754e+00, -2.0393241990e+02, -5.0000000000e+01, 1.7513735899e+09
2.0000000000e+09, -1.1761034280e-01, 5.7488346100e-01, -4.6303373125e+00, -2.0557252217e+02, -5.0000000000e+01, 1.7513735899e+09
2.0080000000e+09, 5.8257645369e-01, 7.0601873100e-02, -4.6296214278e+00, -2.0722451423e+02, -5.0000000000e+01, 1.7513735899e+09
2.0160000000e+09, 1.9296044484e-02, -5.8479022980e-01, -4.6552719384e+00, -2.0888292691e+02, -5.0000000000e+01, 1.7513735899e+09
